id,exam,subject,tag,question,choice1,choice2,choice3,choice4,answer,explanation,core_id,source,round,ai_corrected
944,ipe_industrial,1,신규작성,"명령어 파이프라이닝을 방해하는 요인 중, 분기 명령어로 인해 다음에 실행할 명령어를 미리 알 수 없어 발생하는 지연은?",데이터 해저드,제어 해저드(Control Hazard),구조적 해저드,자원 해저드,2,제어 해저드는 조건 분기 명령어의 결과가 결정되기 전까지 다음에 실행할 명령어를 알 수 없어 발생하는 파이프라인 지연입니다.,521,concept,,0
945,ipe_industrial,1,신규작성,여러 명령어가 동시에 동일한 하드웨어 자원(연산장치 등)을 사용하려고 할 때 발생하는 파이프라인 지연은?,데이터 해저드,제어 해저드,구조적 해저드(Structural Hazard),논리적 해저드,3,구조적 해저드는 여러 명령어가 동시에 동일한 하드웨어 자원을 사용하려고 할 때 자원 부족으로 발생하는 파이프라인 지연입니다.,522,concept,,0
946,ipe_industrial,1,신규작성,RISC(Reduced Instruction Set Computer)에 대한 설명으로 옳은 것은?,명령어의 종류가 많고 복잡한 연산을 하나의 명령어로 수행한다.,명령어의 종류를 단순화하고 개수를 줄여 처리 속도를 높인다.,마이크로코드로 모든 명령어를 구현하는 것이 특징이다.,CISC보다 항상 명령어 길이가 길고 복잡하다.,2,RISC는 명령어의 종류를 단순화하고 수를 줄여 각 명령어의 실행 속도를 빠르게 하는 프로세서 설계 방식입니다. CISC는 반대로 복잡하고 다양한 명령어를 지원합니다.,523,concept,,0
947,ipe_industrial,1,신규작성,CISC(Complex Instruction Set Computer)의 특징으로 옳은 것은?,명령어 종류가 적고 단순하다.,복잡하고 다양한 명령어를 지원해 프로그래밍이 상대적으로 용이하다.,모든 명령어의 실행 시간이 동일하게 고정되어 있다.,레지스터 수가 RISC보다 항상 많다.,2,CISC는 다양하고 복잡한 명령어를 지원해 복잡한 연산을 적은 수의 명령어로 처리할 수 있어 프로그래밍이 상대적으로 용이한 것이 특징입니다.,524,concept,,0
948,ipe_industrial,1,신규작성,"요구공학에서, 요구사항이 시스템의 다른 요구사항과 모순되지 않아야 한다는 품질 특성은?",완전성,일관성(Consistency),명확성,추적성,2,일관성은 하나의 요구사항이 다른 요구사항과 서로 모순되지 않아야 한다는 요구사항의 품질 특성입니다.,525,concept,,0
949,ipe_industrial,1,신규작성,"소프트웨어 유지보수 유형 중, 사용자의 요구로 새로운 기능을 추가하기 위해 수행하는 유지보수는?",수정 유지보수(Corrective),적응 유지보수(Adaptive),완전 유지보수(Perfective),예방 유지보수(Preventive),3,완전(향상) 유지보수는 기존 결함 수정이 아니라 사용자의 요구로 새로운 기능을 추가하거나 성능을 개선하기 위해 수행하는 유지보수입니다.,526,concept,,0
950,ipe_industrial,1,신규작성,"소프트웨어 유지보수 유형 중, 운영체제나 하드웨어 등 환경 변화에 소프트웨어가 계속 적응할 수 있도록 수정하는 유지보수는?",수정 유지보수,적응 유지보수(Adaptive),완전 유지보수,예방 유지보수,2,"적응 유지보수는 운영체제, 하드웨어 등 시스템 환경의 변화에 소프트웨어가 계속 대응할 수 있도록 수정하는 유지보수입니다.",527,concept,,0
951,ipe_industrial,1,신규작성,"소프트웨어 유지보수 유형 중, 미래에 발생할 수 있는 문제를 사전에 방지하기 위해 수행하는 유지보수는?",수정 유지보수,적응 유지보수,완전 유지보수,예방 유지보수(Preventive),4,예방 유지보수는 향후 발생 가능한 문제를 사전에 방지하기 위해 수행하는 유지보수 활동입니다.,528,concept,,0
952,ipe_industrial,1,신규작성,"실시간 시스템에서, 정해진 시간(데드라인) 내에 반드시 작업을 완료해야 하며 이를 어기면 치명적인 결과를 초래하는 시스템은?",연성 실시간 시스템(Soft Real-Time),경성 실시간 시스템(Hard Real-Time),일괄 처리 시스템,대화형 시스템,2,"경성 실시간 시스템은 정해진 데드라인을 반드시 지켜야 하며, 이를 지키지 못하면 시스템에 치명적인 결과가 발생하는 시스템입니다(예: 항공기 제어 시스템).",529,concept,,0
953,ipe_industrial,1,신규작성,"다음 중 클라우드 컴퓨팅 서비스 모델에서 사용자가 인프라(서버, 스토리지, 네트워크)만 빌려 쓰고 운영체제·소프트웨어는 직접 설치·관리하는 모델은?",IaaS(Infrastructure as a Service),PaaS,SaaS,FaaS,1,"IaaS는 서버, 스토리지, 네트워크 같은 인프라 자원만 서비스로 제공하며, 운영체제와 소프트웨어는 사용자가 직접 설치·관리하는 클라우드 서비스 모델입니다.",530,concept,,0
954,ipe_industrial,1,신규작성,이미 완성되어 배포된 소프트웨어 애플리케이션을 인터넷을 통해 사용자가 바로 이용할 수 있도록 제공하는 클라우드 서비스 모델은?,IaaS,PaaS,SaaS(Software as a Service),DBaaS,3,"SaaS는 완성된 소프트웨어를 인터넷을 통해 바로 이용할 수 있도록 제공하는 클라우드 서비스 모델로, 이메일 서비스나 웹 오피스가 대표적입니다.",531,concept,,0
955,ipe_industrial,1,신규작성,빅데이터의 특징을 나타내는 3V에 해당하지 않는 것은?,Volume(양),Velocity(속도),Variety(다양성),Value(가치),4,"빅데이터의 전통적인 3V는 Volume(데이터 양), Velocity(생성·처리 속도), Variety(데이터 다양성)입니다. Value(가치)는 이후 확장된 개념(4V, 5V)에서 추가되는 특성입니다.",532,concept,,0
956,ipe_industrial,1,신규작성,"대량의 데이터를 분산 저장하고 병렬로 처리하기 위한 프레임워크로, 맵리듀스(MapReduce) 방식을 기반으로 하는 오픈소스 플랫폼은?",Hadoop,Docker,Kubernetes,Git,1,Hadoop은 대량의 데이터를 여러 노드에 분산 저장(HDFS)하고 맵리듀스 방식으로 병렬 처리하는 대표적인 빅데이터 오픈소스 프레임워크입니다.,533,concept,,0
957,ipe_industrial,1,신규작성,애플리케이션과 그 실행에 필요한 라이브러리·환경을 하나의 격리된 단위(컨테이너)로 패키징해 어디서나 동일하게 실행할 수 있게 해주는 기술은?,가상머신(VM),컨테이너(Container) 기술,RAID,클러스터링,2,컨테이너 기술(대표적으로 Docker)은 애플리케이션과 실행 환경을 하나의 격리된 단위로 패키징해 어느 환경에서나 동일하게 실행할 수 있게 해주는 경량 가상화 기술입니다.,534,concept,,0
958,ipe_industrial,1,신규작성,다수의 컨테이너를 자동으로 배포·확장·관리해주는 오픈소스 오케스트레이션 도구는?,Kubernetes(쿠버네티스),Jenkins,Git,Ansible,1,"쿠버네티스는 다수의 컨테이너를 자동으로 배포, 확장, 관리해주는 대표적인 컨테이너 오케스트레이션 도구입니다.",535,concept,,0
959,ipe_industrial,1,신규작성,"소프트웨어 개발에서, 코드 변경 사항을 자동으로 빌드하고 테스트해 공유 저장소에 지속적으로 통합하는 개발 관행은?","지속적 통합(Continuous Integration, CI)","지속적 배포(Continuous Deployment, CD)",형상 관리,정적 분석,1,"지속적 통합(CI)은 개발자들이 코드 변경 사항을 자주 공유 저장소에 통합하고, 그때마다 자동으로 빌드·테스트를 수행하는 개발 관행입니다.",536,concept,,0
960,ipe_industrial,1,신규작성,CI를 통해 빌드·테스트를 통과한 코드를 자동으로 운영 환경까지 배포하는 개발 관행은?,지속적 통합,"지속적 배포(Continuous Deployment, CD)",형상 감사,회귀 테스트,2,지속적 배포는 CI를 통과한 코드 변경 사항을 자동화된 파이프라인을 통해 운영 환경까지 자동으로 배포하는 개발 관행입니다.,537,concept,,0
961,ipe_industrial,1,신규작성,협업 개발을 위한 대표적인 분산 버전 관리 시스템(DVCS)은?,Git,SVN(Subversion),CVS,FTP,1,Git은 각 개발자가 저장소의 전체 이력을 로컬에 보유하는 대표적인 분산 버전 관리 시스템(DVCS)입니다. SVN과 CVS는 중앙집중형 버전 관리 시스템입니다.,538,concept,,0
962,ipe_industrial,1,신규작성,"버전 관리 시스템에서, 저장소의 특정 시점을 기준으로 독립적인 개발 흐름을 만들어 다른 브랜치에 영향을 주지 않고 작업할 수 있게 하는 기능은?",커밋(Commit),브랜치(Branch),머지(Merge),체크아웃(Checkout),2,"브랜치는 저장소의 특정 시점에서 독립된 개발 흐름을 만들어, 다른 브랜치(주로 메인 라인)에 영향을 주지 않고 작업할 수 있게 하는 버전 관리 기능입니다.",539,concept,,0
963,ipe_industrial,1,신규작성,서로 다른 브랜치에서 이루어진 변경 사항을 하나로 합치는 버전 관리 작업은?,브랜치,머지(Merge),클론(Clone),체크아웃,2,머지는 서로 다른 브랜치에서 이루어진 변경 사항을 하나의 브랜치로 합치는 버전 관리 작업입니다.,540,concept,,0
964,ipe_industrial,1,신규작성,"소프트웨어 개발에서 서버가 없어도 되는 것처럼, 인프라 관리 없이 이벤트에 반응해 코드가 실행되고 실행된 만큼만 비용을 지불하는 컴퓨팅 모델은?",서버리스(Serverless) 컴퓨팅,온프레미스 컴퓨팅,그리드 컴퓨팅,엣지 컴퓨팅,1,"서버리스 컴퓨팅은 개발자가 서버 인프라를 직접 관리하지 않고, 이벤트에 반응해 코드(함수)가 실행되며 실행된 만큼만 비용을 지불하는 컴퓨팅 모델입니다.",541,concept,,0
965,ipe_industrial,1,신규작성,데이터 처리를 중앙 서버가 아닌 데이터가 발생하는 위치(단말) 근처에서 수행해 지연 시간을 줄이는 컴퓨팅 방식은?,클라우드 컴퓨팅,엣지 컴퓨팅(Edge Computing),그리드 컴퓨팅,유틸리티 컴퓨팅,2,"엣지 컴퓨팅은 데이터가 발생하는 위치(네트워크 엣지, 단말 근처)에서 데이터를 처리해 클라우드까지의 왕복 지연 시간을 줄이는 컴퓨팅 방식입니다.",542,concept,,0
966,ipe_industrial,2,신규작성,C언어에서 실행 중에 필요한 만큼 메모리를 동적으로 할당받기 위해 사용하는 함수는?,free(),malloc(),sizeof(),static(),2,malloc()은 실행 중에 힙(Heap) 영역에서 필요한 크기만큼 메모리를 동적으로 할당받는 C 표준 함수입니다.,543,concept,,0
967,ipe_industrial,2,신규작성,C언어에서 동적으로 할당받은 메모리를 더 이상 사용하지 않을 때 해제하기 위해 사용하는 함수는?,malloc(),calloc(),free(),realloc(),3,free()는 malloc() 등으로 동적 할당받은 메모리를 해제해 운영체제에 반환하는 함수입니다.,544,concept,,0
968,ipe_industrial,2,신규작성,"C언어에서 포인터를 가리키는 포인터, 즉 포인터의 주소를 저장하는 변수를 선언할 때 사용하는 것은?",int *p;,int **p;,int &p;,int p[];,2,int **p;는 포인터를 가리키는 포인터(이중 포인터)를 선언하는 문법입니다.,545,concept,,0
969,ipe_industrial,2,신규작성,C언어에서 구조체(struct)에 대한 설명으로 옳지 않은 것은?,서로 다른 자료형의 변수들을 하나로 묶어 새로운 자료형을 정의할 수 있다.,구조체 멤버는 점(.) 연산자로 접근한다.,구조체 포인터를 통해 멤버에 접근할 때는 화살표(->) 연산자를 사용할 수 있다.,구조체는 반드시 동일한 자료형의 멤버만 가질 수 있다.,4,구조체는 서로 다른 자료형의 변수(멤버)들을 하나로 묶어 새로운 자료형처럼 사용할 수 있는 기능입니다. 동일한 자료형만 가져야 한다는 제약은 없습니다.,546,concept,,0
970,ipe_industrial,2,신규작성,"C언어에서 여러 개의 변수가 같은 메모리 공간을 공유하며, 한 번에 하나의 멤버만 값을 가질 수 있는 자료형은?",구조체(struct),공용체(union),열거형(enum),배열(array),2,"공용체(union)는 여러 멤버가 동일한 메모리 공간을 공유하는 자료형으로, 메모리 사용량은 가장 큰 멤버의 크기만큼만 차지합니다.",547,concept,,0
971,ipe_industrial,2,신규작성,"C언어 문자열 처리 함수 중, 두 문자열을 이어붙이는(연결하는) 함수는?",strcpy(),strcat(),strcmp(),strlen(),2,strcat()은 두 번째 문자열을 첫 번째 문자열의 끝에 이어붙이는(연결하는) 함수입니다.,548,concept,,0
972,ipe_industrial,2,신규작성,"C언어 문자열 처리 함수 중, 두 문자열을 비교해 같으면 0을 반환하는 함수는?",strcpy(),strcat(),strcmp(),strncat(),3,"strcmp()는 두 문자열을 사전순으로 비교해 같으면 0, 다르면 0이 아닌 값을 반환하는 함수입니다.",549,concept,,0
973,ipe_industrial,2,신규작성,C언어에서 한 문자열을 다른 문자열 변수에 복사할 때 사용하는 함수는?,strcpy(),strcat(),strcmp(),strchr(),1,strcpy()는 소스 문자열을 목적지 문자열 변수로 복사하는 함수입니다.,550,concept,,0
974,ipe_industrial,2,신규작성,Java에서 부모 클래스의 메소드를 자식 클래스에서 다시 정의해 동작을 재구현하는 것을 무엇이라 하는가?,오버로딩(Overloading),오버라이딩(Overriding),캡슐화,인스턴스화,2,오버라이딩은 상속받은 부모 클래스의 메소드를 자식 클래스에서 동일한 시그니처로 재정의하는 것입니다.,551,concept,,0
975,ipe_industrial,2,신규작성,Java에서 하나의 클래스 안에 이름은 같지만 매개변수의 개수나 자료형이 다른 메소드를 여러 개 정의하는 것을 무엇이라 하는가?,오버라이딩(Overriding),오버로딩(Overloading),인터페이스,상속,2,오버로딩은 같은 이름의 메소드를 매개변수의 개수나 타입을 다르게 하여 여러 개 정의하는 것입니다.,552,concept,,0
976,ipe_industrial,2,신규작성,Java에서 클래스가 다른 클래스를 상속받지 않고도 여러 개의 타입을 구현(implements)할 수 있도록 메소드의 명세만을 정의하는 것은?,클래스(Class),인터페이스(Interface),패키지(Package),어노테이션,2,"인터페이스는 메소드의 이름과 시그니처만 정의하고 구현은 하지 않는 명세로, 클래스는 여러 개의 인터페이스를 구현(implements)할 수 있습니다.",553,concept,,0
977,ipe_industrial,2,신규작성,"Java에서 실행 중 예외가 발생할 가능성이 있는 코드를 감싸고, 예외 발생 시 실행할 처리 코드를 작성하는 블록은?",if~else,try~catch,for~each,switch~case,2,"try~catch 블록은 예외가 발생할 수 있는 코드를 try에 작성하고, 예외 발생 시 실행할 처리를 catch에 작성하는 Java의 예외 처리 구문입니다.",554,concept,,0
978,ipe_industrial,2,신규작성,Java에서 예외 발생 여부와 관계없이 항상 실행되어야 하는 코드를 작성하는 블록은?,catch,finally,throw,throws,2,"finally 블록은 예외 발생 여부와 상관없이 항상 실행되는 코드를 작성하는 블록으로, 자원 해제 등에 주로 사용됩니다.",555,concept,,0
979,ipe_industrial,2,신규작성,"Java의 메소드 선언부에서, 해당 메소드가 특정 예외를 발생시킬 수 있음을 명시할 때 사용하는 키워드는?",throw,throws,try,catch,2,throws는 메소드 선언부에서 해당 메소드가 호출자에게 던질 수 있는 예외를 명시하는 키워드입니다.,556,concept,,0
980,ipe_industrial,2,신규작성,"Java의 접근 제어자 중, 같은 패키지 내에서만 접근을 허용하는(명시하지 않았을 때의 기본값) 것은?",public,private,protected,default(package-private),4,"접근 제어자를 명시하지 않으면 default(package-private)로, 같은 패키지 내에서만 접근이 허용됩니다.",557,concept,,0
981,ipe_industrial,2,신규작성,"Java의 접근 제어자 중, 어떤 클래스에서도 접근할 수 없도록 제한해 해당 클래스 내부에서만 사용할 수 있게 하는 것은?",public,private,protected,default,2,private은 선언된 클래스 내부에서만 접근할 수 있도록 가장 강하게 제한하는 접근 제어자입니다.,558,concept,,0
982,ipe_industrial,2,신규작성,자료형과 관계없이 다양한 타입의 데이터를 다룰 수 있도록 컴파일 시점에 타입을 검사하게 해주는 Java의 기능은?,제네릭(Generic),람다식(Lambda),어노테이션,리플렉션,1,"제네릭은 클래스나 메소드에서 사용할 자료형을 컴파일 시점에 매개변수처럼 지정할 수 있게 해, 타입 안정성을 높이는 기능입니다.",559,concept,,0
983,ipe_industrial,2,신규작성,"정렬 알고리즘 중, 최선의 경우와 평균, 최악의 경우 모두 시간 복잡도가 O(n log n)으로 안정적인 것은?",버블 정렬,선택 정렬,삽입 정렬,병합 정렬(Merge Sort),4,병합 정렬은 분할 정복 방식으로 동작해 최선·평균·최악의 경우 모두 O(n log n)의 시간 복잡도를 가지는 안정적인 정렬 알고리즘입니다.,560,concept,,0
984,ipe_industrial,2,신규작성,"정렬 알고리즘 중, 기준값(피벗)을 정해 그보다 작은 값과 큰 값으로 분할해 정렬하는, 평균적으로 빠르지만 최악의 경우 O(n²)이 될 수 있는 알고리즘은?",퀵 정렬(Quick Sort),병합 정렬,힙 정렬,기수 정렬,1,"퀵 정렬은 피벗을 기준으로 분할해 정렬하는 알고리즘으로 평균 시간복잡도는 O(n log n)이지만, 피벗 선택이 나쁠 경우 최악은 O(n²)이 될 수 있습니다.",561,concept,,0
985,ipe_industrial,2,신규작성,"정렬 알고리즘 중, 완전 이진 트리 구조인 힙(Heap)을 이용해 최댓값(또는 최솟값)을 반복적으로 꺼내 정렬하는 알고리즘은?",힙 정렬(Heap Sort),버블 정렬,삽입 정렬,선택 정렬,1,"힙 정렬은 힙(완전 이진 트리) 자료구조를 구성한 뒤, 루트(최댓값 또는 최솟값)를 반복적으로 꺼내어 정렬하는 알고리즘으로 시간복잡도는 O(n log n)입니다.",562,concept,,0
986,ipe_industrial,2,신규작성,알고리즘의 시간 복잡도를 입력 크기에 따른 실행 시간의 증가 추세로 표현하는 표기법은?,빅오 표기법(Big-O Notation),이진 표기법,정규 표현식,해시 함수,1,빅오 표기법은 입력 크기가 커질 때 알고리즘의 실행 시간(또는 공간)이 증가하는 추세를 표현하는 점근적 표기법입니다.,563,concept,,0
987,ipe_industrial,2,신규작성,"이진 검색(Binary Search) 알고리즘의 시간 복잡도로 옳은 것은? (단, 정렬된 배열을 대상으로 한다.)",O(1),O(log n),O(n),O(n²),2,이진 검색은 매번 탐색 범위를 절반씩 줄여나가므로 시간 복잡도가 O(log n)입니다.,564,concept,,0
988,ipe_industrial,2,신규작성,자기 자신을 다시 호출하는 방식으로 문제를 해결하는 함수 정의 방식은?,재귀 함수(Recursive Function),콜백 함수,익명 함수,고차 함수,1,재귀 함수는 함수 내부에서 자기 자신을 다시 호출해 문제를 더 작은 단위로 나누어 해결하는 함수 정의 방식입니다.,565,concept,,0
989,ipe_industrial,2,신규작성,Python의 리스트 컴프리헨션(List Comprehension)에 대한 설명으로 옳은 것은?,반복문 없이 간결한 문법으로 리스트를 생성할 수 있게 해주는 기능이다.,리스트를 정렬하는 함수이다.,리스트를 딕셔너리로 변환하는 함수이다.,리스트의 크기를 압축하는 함수이다.,1,"리스트 컴프리헨션은 [식 for 변수 in 반복가능객체] 형태로, 반복문을 명시적으로 쓰지 않고도 간결하게 리스트를 생성할 수 있는 Python 문법입니다.",566,concept,,0
990,ipe_industrial,2,신규작성,Python 딕셔너리(dict)에서 특정 키가 존재하는지 확인하기 위해 사용하는 연산자는?,in,is,==,and,1,in 연산자는 Python에서 딕셔너리(또는 리스트 등)에 특정 키(요소)가 존재하는지 확인할 때 사용합니다.,567,concept,,0
991,ipe_industrial,2,신규작성,Python에서 함수를 호출할 때 매개변수의 이름을 명시해 값을 전달하는 방식은?,위치 인자(Positional Argument),키워드 인자(Keyword Argument),가변 인자,기본 인자,2,"키워드 인자는 함수 호출 시 매개변수 이름을 지정해 값을 전달하는 방식(예: func(name='value'))으로, 인자의 순서에 상관없이 전달할 수 있습니다.",568,concept,,0
992,ipe_industrial,2,신규작성,Python에서 여러 개의 값을 전달받되 개수가 정해지지 않은 매개변수를 정의할 때 사용하는 문법은?,*args,&args,#args,%args,1,*args는 Python 함수에서 개수가 정해지지 않은 여러 개의 위치 인자를 튜플 형태로 받을 수 있게 해주는 가변 인자 문법입니다.,569,concept,,0
993,ipe_industrial,2,신규작성,Python에서 예외가 발생했을 때 이를 처리하기 위해 사용하는 구문은?,if~else,try~except,for~in,with~as,2,Python은 try~except 구문을 사용해 예외 발생 시 이를 처리(핸들링)합니다.,570,concept,,0
994,ipe_industrial,2,신규작성,Python 클래스에서 부모 클래스의 생성자나 메소드를 자식 클래스에서 호출할 때 사용하는 내장 함수는?,self(),super(),parent(),base(),2,super()는 Python 클래스에서 부모(상위) 클래스의 메소드나 생성자를 호출할 때 사용하는 내장 함수입니다.,571,concept,,0
995,ipe_industrial,2,신규작성,Python에서 클래스 내부에 정의되어 객체가 생성될 때 자동으로 호출되는 초기화 메소드는?,__str__(),__init__(),__len__(),__del__(),2,__init__()은 Python에서 객체가 생성될 때 자동으로 호출되어 초기화를 수행하는 특수(매직) 메소드입니다.,572,concept,,0
996,ipe_industrial,2,신규작성,"웹 페이지에서 CSS를 이용해 요소의 콘텐츠, 패딩, 테두리, 마진을 표현하는 개념은?",박스 모델(Box Model),플렉스박스(Flexbox),그리드(Grid),포지셔닝(Positioning),1,"CSS 박스 모델은 모든 HTML 요소를 콘텐츠(content), 패딩(padding), 테두리(border), 마진(margin)으로 구성된 사각형 박스로 취급하는 개념입니다.",573,concept,,0
997,ipe_industrial,2,신규작성,CSS에서 요소를 가로·세로 방향으로 유연하게 배치하고 정렬하기 위해 사용하는 1차원 레이아웃 모델은?,박스 모델,플렉스박스(Flexbox),테이블 레이아웃,플로트(Float),2,플렉스박스는 컨테이너 내부의 요소들을 가로 또는 세로 한 방향으로 유연하게 배치·정렬할 수 있게 해주는 CSS 1차원 레이아웃 모델입니다.,574,concept,,0
998,ipe_industrial,2,신규작성,"JavaScript에서 HTML 문서의 구조를 객체 형태로 다루어, 요소를 찾고 수정·추가·삭제할 수 있게 해주는 인터페이스는?",DOM(Document Object Model),AJAX,JSON,REST API,1,"DOM은 HTML 문서를 트리 구조의 객체로 다룰 수 있게 해주는 인터페이스로, JavaScript는 DOM을 통해 문서 요소를 조작합니다.",575,concept,,0
999,ipe_industrial,2,신규작성,JavaScript에서 페이지 전체를 새로고침하지 않고 서버와 비동기적으로 데이터를 주고받을 수 있게 해주는 기술은?,DOM,AJAX(Asynchronous JavaScript and XML),CSS,JSON,2,AJAX는 페이지 전체를 새로고침하지 않고도 서버와 비동기적으로 데이터를 주고받을 수 있게 해주는 웹 기술입니다.,576,concept,,0
1000,ipe_industrial,2,신규작성,"웹에서 서버와 클라이언트 간 데이터를 교환할 때 널리 사용되는, 키-값 쌍으로 구성된 경량 데이터 형식은?",XML,JSON(JavaScript Object Notation),CSV,YAML,2,"JSON은 키-값 쌍으로 구성된 경량 데이터 교환 형식으로, 웹 API 등에서 서버와 클라이언트 간 데이터 교환에 널리 사용됩니다.",577,concept,,0
1001,ipe_industrial,2,신규작성,"HTTP 메소드 중, 서버에 새로운 리소스를 생성할 때 주로 사용하는 메소드는?",GET,POST,DELETE,HEAD,2,POST는 서버에 데이터를 전송해 새로운 리소스를 생성할 때 주로 사용하는 HTTP 메소드입니다.,578,concept,,0
1002,ipe_industrial,2,신규작성,"HTTP 메소드 중, 서버로부터 리소스를 조회할 때 사용하는 메소드는?",GET,POST,PUT,DELETE,1,"GET은 서버로부터 리소스를 조회(요청)할 때 사용하는 HTTP 메소드로, URL에 데이터를 포함해 전송합니다.",579,concept,,0
1003,ipe_industrial,2,신규작성,"REST API 설계 원칙에서, 자원(Resource)을 URI로 표현하고, 자원에 대한 행위를 HTTP 메소드로 표현하는 아키텍처 스타일을 무엇이라 하는가?",SOAP,REST(Representational State Transfer),RPC,GraphQL,2,"REST는 자원을 URI로 표현하고, 자원에 대한 행위(조회·생성·수정·삭제)를 HTTP 메소드로 표현하는 웹 아키텍처 스타일입니다.",580,concept,,0
1004,ipe_industrial,2,신규작성,정적 타입 언어와 동적 타입 언어에 대한 설명으로 옳은 것은?,정적 타입 언어는 실행 시점에 변수의 타입이 결정된다.,동적 타입 언어는 컴파일 시점에 변수의 타입이 고정된다.,정적 타입 언어는 컴파일 시점에 변수의 타입이 결정되어 타입 오류를 미리 발견할 수 있다.,Python은 대표적인 정적 타입 언어이다.,3,"정적 타입 언어(Java, C 등)는 컴파일 시점에 변수의 타입이 결정되어 타입 관련 오류를 미리 발견할 수 있습니다. Python은 대표적인 동적 타입 언어입니다.",581,concept,,0
1005,ipe_industrial,2,신규작성,"프로그래밍 언어 번역 방식 중, 소스 코드 전체를 한 번에 기계어로 번역한 뒤 실행하는 방식은?",컴파일(Compile) 방식,인터프리터(Interpreter) 방식,어셈블 방식,링킹 방식,1,"컴파일 방식은 소스 코드 전체를 한 번에 목적 코드(기계어)로 번역한 뒤 실행하는 방식으로, C/C++가 대표적입니다.",582,concept,,0
1006,ipe_industrial,2,신규작성,"프로그래밍 언어 번역 방식 중, 소스 코드를 한 줄씩(또는 명령 단위로) 해석하면서 즉시 실행하는 방식은?",컴파일 방식,인터프리터(Interpreter) 방식,링킹 방식,로딩 방식,2,"인터프리터 방식은 소스 코드를 한 줄씩 해석하며 즉시 실행하는 방식으로, Python이 대표적입니다.",583,concept,,0
1007,ipe_industrial,2,신규작성,변수가 선언된 위치에 따라 그 변수를 참조할 수 있는 코드 범위를 의미하는 것은?,스코프(Scope),라이프사이클,리터럴,캐스팅,1,스코프는 변수(또는 함수)가 선언된 위치에 따라 참조 가능한 코드 범위를 의미합니다.,584,concept,,0
1008,ipe_industrial,2,신규작성,함수 내부에서 선언되어 그 함수 안에서만 유효한 변수를 무엇이라 하는가?,전역 변수(Global Variable),지역 변수(Local Variable),정적 변수,외부 변수,2,지역 변수는 함수(또는 블록) 내부에서 선언되어 그 범위 안에서만 유효한 변수입니다.,585,concept,,0
1009,ipe_industrial,2,신규작성,프로그램 전체에서 어디서나 참조할 수 있도록 함수 바깥에 선언된 변수는?,지역 변수,전역 변수(Global Variable),레지스터 변수,임시 변수,2,전역 변수는 함수 바깥에 선언되어 프로그램 전체 어디서나 참조할 수 있는 변수입니다.,586,concept,,0
1010,ipe_industrial,2,신규작성,"JavaScript에서 함수가 자신이 선언될 당시의 외부 변수(스코프)를 기억해, 함수 실행이 끝난 뒤에도 그 변수에 접근할 수 있게 하는 개념은?",클로저(Closure),프로토타입,호이스팅,콜백,1,"클로저는 함수가 자신이 정의될 당시의 외부 스코프(변수)를 기억해, 함수 실행이 끝난 뒤에도 그 변수에 접근할 수 있게 해주는 JavaScript(등)의 개념입니다.",587,concept,,0
1011,ipe_industrial,2,신규작성,"Java의 컬렉션 프레임워크에서, 중복을 허용하지 않고 순서를 보장하지 않는 자료구조 인터페이스는?",List,Set,Map,Queue,2,Set은 중복 요소를 허용하지 않으며 일반적으로 순서를 보장하지 않는 컬렉션 인터페이스입니다.,588,concept,,0
1012,ipe_industrial,2,신규작성,"Java의 컬렉션 프레임워크에서, 순서를 유지하며 중복 요소를 허용하는 자료구조 인터페이스는?",List,Set,Map,Comparator,1,"List는 요소의 순서를 유지하고 중복을 허용하는 컬렉션 인터페이스로, ArrayList·LinkedList가 대표적 구현체입니다.",589,concept,,0
1013,ipe_industrial,2,신규작성,"Java의 컬렉션 프레임워크에서, 키(Key)와 값(Value)의 쌍으로 데이터를 저장하는 자료구조 인터페이스는?",List,Set,Map,Iterator,3,"Map은 키와 값의 쌍으로 데이터를 저장하며, 각 키는 유일해야 하는 컬렉션 인터페이스입니다.",590,concept,,0
1014,ipe_industrial,2,신규작성,"C언어에서 함수의 주소를 저장해, 그 함수를 간접적으로 호출할 수 있게 해주는 포인터는?",구조체 포인터,함수 포인터(Function Pointer),이중 포인터,널 포인터,2,"함수 포인터는 함수의 시작 주소를 저장하는 포인터로, 이를 이용해 함수를 간접 호출하거나 다른 함수에 인자로 전달할 수 있습니다.",591,concept,,0
1015,ipe_industrial,2,신규작성,C언어에서 아무것도 가리키지 않는 상태를 나타내기 위해 포인터에 대입하는 특수한 값은?,NULL,void,0x1,EOF,1,NULL은 포인터가 어떤 유효한 메모리 주소도 가리키지 않음을 나타내기 위해 사용하는 특수한 값입니다.,592,concept,,0
1016,ipe_industrial,2,신규작성,2차원 배열 int a[3][4]에서 전체 요소의 개수는?,7개,12개,34개,43개,2,2차원 배열 a[3][4]는 3행 4열이므로 전체 요소 개수는 3×4=12개입니다.,593,concept,,0
1017,ipe_industrial,2,신규작성,C언어에서 배열의 이름이 가지는 의미로 옳은 것은?,배열의 총 바이트 크기를 의미한다.,배열의 첫 번째 요소를 가리키는 포인터로 취급된다.,배열에 저장된 모든 값의 합을 의미한다.,배열의 마지막 요소를 가리키는 포인터로 취급된다.,2,C언어에서 배열의 이름은 (몇몇 예외를 제외하면) 배열의 첫 번째 요소를 가리키는 포인터로 취급됩니다.,594,concept,,0
